,Scientific Name,Year,Month,Latitude,Longitude,Country,Basis of Record,Dataset
4061,Oncorhynchus mykiss,2022,6,33.321385,-116.912363,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4062,Oncorhynchus mykiss,2022,6,39.023884,-120.719092,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4063,Oncorhynchus mykiss,2022,6,44.042083,-79.94642,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4064,Oncorhynchus mykiss,2022,6,44.042042,-79.946045,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4065,Oncorhynchus mykiss,2022,6,44.04202,-79.946122,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4066,Oncorhynchus mykiss,2022,6,44.04197,-79.946128,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4067,Oncorhynchus mykiss,2022,6,33.268546,-116.985034,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4068,Oncorhynchus mykiss,2022,6,44.091541,-122.718508,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4069,Oncorhynchus mykiss,2022,6,39.370546,-79.473589,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4070,Oncorhynchus mykiss,2022,6,42.43425,-76.484847,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4071,Oncorhynchus mykiss,2022,6,44.976581,-85.647603,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4072,Oncorhynchus mykiss,2022,6,41.71687,-81.168448,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4073,Oncorhynchus mykiss,2022,6,41.716815,-81.167731,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4074,Oncorhynchus mykiss,2022,6,34.918822,-83.866394,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4075,Oncorhynchus mykiss,2022,6,42.402127,-71.787062,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4076,Oncorhynchus mykiss,2022,6,36.500002,-121.954077,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4077,Oncorhynchus mykiss,2022,6,33.572942,-85.104007,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4078,Oncorhynchus mykiss,2022,6,40.391862,-105.088661,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4079,Oncorhynchus mykiss,2022,6,41.233632,-122.278242,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4080,Oncorhynchus mykiss,2022,6,39.865769,-75.405661,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4081,Oncorhynchus mykiss,2022,6,48.421062,-89.264911,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4082,Oncorhynchus mykiss,2022,6,63.083029,-149.523977,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4083,Oncorhynchus mykiss,2022,6,36.22255,-81.788287,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4084,Oncorhynchus mykiss,2022,6,36.222737,-81.788333,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4085,Oncorhynchus mykiss,2022,6,38.904578,-105.46485,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4086,Oncorhynchus mykiss,2022,6,40.082927,-111.6014,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4087,Oncorhynchus mykiss,2022,6,45.507631,-122.33418,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4088,Oncorhynchus mykiss,2022,6,-0.222658,-78.332534,Ecuador,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4089,Oncorhynchus mykiss,2022,6,48.003332,6.874703,France,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4090,Oncorhynchus mykiss,2022,6,39.336105,-111.301049,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4091,Oncorhynchus mykiss,2022,6,39.234983,-111.210123,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4092,Oncorhynchus mykiss,2022,6,39.287879,-111.389804,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4093,Oncorhynchus mykiss,2022,6,39.247375,-111.3415,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4094,Oncorhynchus mykiss,2022,6,39.328278,-111.233145,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4095,Oncorhynchus mykiss,2022,6,39.338591,-111.3393,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4096,Oncorhynchus mykiss,2022,6,39.353033,-111.365674,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4097,Oncorhynchus mykiss,2022,6,39.31561,-111.282188,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4098,Oncorhynchus mykiss,2022,6,39.344717,-111.351921,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4099,Oncorhynchus mykiss,2022,6,39.25185,-111.289341,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4100,Oncorhynchus mykiss,2022,6,39.359215,-111.251324,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4101,Oncorhynchus mykiss,2022,6,41.245741,-122.721681,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4102,Oncorhynchus mykiss,2022,7,43.02138,1.34646,France,HUMAN_OBSERVATION,3ec2d8c8-abba-48f3-aa80-152cfd0463d9
4103,Oncorhynchus mykiss,2022,7,43.156919,-122.162247,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4104,Oncorhynchus mykiss,2022,7,43.817828,-74.138269,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4105,Oncorhynchus mykiss,2022,7,37.491058,-121.819801,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4106,Oncorhynchus mykiss,2022,7,35.072506,-82.592933,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4107,Oncorhynchus mykiss,2022,7,34.210818,-111.154724,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4108,Oncorhynchus mykiss,2022,7,34.356317,-111.196947,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4109,Oncorhynchus mykiss,2022,7,34.270839,-111.176772,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4110,Oncorhynchus mykiss,2022,7,58.985313,-155.121292,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4111,Oncorhynchus mykiss,2022,7,44.97369,-117.494245,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4112,Oncorhynchus mykiss,2022,7,44.967195,-117.484893,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4113,Oncorhynchus mykiss,2022,7,44.092083,-122.715483,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4114,Oncorhynchus mykiss,2022,7,44.091009,-122.71465,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4115,Oncorhynchus mykiss,2022,7,44.091106,-122.714793,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4116,Oncorhynchus mykiss,2022,7,44.090952,-122.713576,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4117,Oncorhynchus mykiss,2022,7,44.091043,-122.713913,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4118,Oncorhynchus mykiss,2022,7,35.816198,-121.356504,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4119,Oncorhynchus mykiss,2022,7,42.213192,-106.879975,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4120,Oncorhynchus mykiss,2022,7,37.894028,-122.243242,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4121,Oncorhynchus mykiss,2022,7,42.887534,-88.490743,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4122,Oncorhynchus mykiss,2022,7,47.554825,-124.230958,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4123,Oncorhynchus mykiss,2022,7,58.5537,-155.779037,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4124,Oncorhynchus mykiss,2022,7,35.235696,-84.490964,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4125,Oncorhynchus mykiss,2022,7,33.743446,-116.71106,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4126,Oncorhynchus mykiss,2022,7,47.606495,-120.884278,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4127,Oncorhynchus mykiss,2022,7,33.706579,-85.700485,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4128,Oncorhynchus mykiss,2022,7,37.983168,-105.049128,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4129,Oncorhynchus mykiss,2022,7,35.418656,-84.088176,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4130,Oncorhynchus mykiss,2022,7,37.728663,-119.17298,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4131,Oncorhynchus mykiss,2022,7,34.204674,-118.166323,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4132,Oncorhynchus mykiss,2022,7,49.77251,-125.627638,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4133,Oncorhynchus mykiss,2022,7,49.773755,-125.623345,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4134,Oncorhynchus mykiss,2022,7,43.445514,-72.562085,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4135,Oncorhynchus mykiss,2022,7,34.204497,-118.166288,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4136,Oncorhynchus mykiss,2022,7,34.251961,-117.188263,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4137,Oncorhynchus mykiss,2022,7,35.969594,-81.931201,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4138,Oncorhynchus mykiss,2022,7,37.939197,-119.537911,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4139,Oncorhynchus mykiss,2022,7,37.930314,-119.518722,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4140,Oncorhynchus mykiss,2022,7,40.030722,-80.092353,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4141,Oncorhynchus mykiss,2022,7,39.876813,-123.733111,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4142,Oncorhynchus mykiss,2022,7,36.729465,-118.51486,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4143,Oncorhynchus mykiss,2022,7,37.213664,-106.470693,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4144,Oncorhynchus mykiss,2022,7,35.072483,-82.598062,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4145,Oncorhynchus mykiss,2022,7,41.230238,-122.526817,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4146,Oncorhynchus mykiss,2022,7,61.145287,30.015429,Russian Federation,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4147,Oncorhynchus mykiss,2022,7,39.833837,-105.430248,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4148,Oncorhynchus mykiss,2022,7,45.550622,-84.796487,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4149,Oncorhynchus mykiss,2022,7,56.195414,-110.90716,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4150,Oncorhynchus mykiss,2022,7,37.76591,-92.867552,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4151,Oncorhynchus mykiss,2022,7,44.574218,-111.326684,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4152,Oncorhynchus mykiss,2022,8,40.64966,-122.9851,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4153,Oncorhynchus mykiss,2022,8,39.4863,-80.005311,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4154,Oncorhynchus mykiss,2022,8,36.229056,-121.618223,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4155,Oncorhynchus mykiss,2022,8,4.721738,-74.132963,Colombia,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4156,Oncorhynchus mykiss,2022,8,41.474892,-71.534287,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4157,Oncorhynchus mykiss,2022,8,49.135056,-116.795303,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4158,Oncorhynchus mykiss,2022,8,44.901281,-123.908004,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4159,Oncorhynchus mykiss,2022,8,46.302465,-83.919027,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4160,Oncorhynchus mykiss,2022,8,46.218263,-62.67327,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4161,Oncorhynchus mykiss,2022,8,47.730384,-90.441115,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4162,Oncorhynchus mykiss,2022,8,37.261784,-122.326145,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4163,Oncorhynchus mykiss,2022,8,34.237572,-117.082305,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4164,Oncorhynchus mykiss,2022,8,51.551644,-120.977481,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4165,Oncorhynchus mykiss,2022,8,43.957759,-78.179686,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4166,Oncorhynchus mykiss,2022,8,35.568533,-121.109253,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4167,Oncorhynchus mykiss,2022,8,42.024256,-74.709046,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4168,Oncorhynchus mykiss,2022,8,43.965896,-122.623315,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4169,Oncorhynchus mykiss,2022,8,43.965795,-122.623636,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4170,Oncorhynchus mykiss,2022,8,43.965722,-122.624435,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4171,Oncorhynchus mykiss,2022,8,43.965786,-122.623555,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4172,Oncorhynchus mykiss,2022,8,49.794144,-126.010906,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4173,Oncorhynchus mykiss,2022,8,38.987061,-79.265623,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4174,Oncorhynchus mykiss,2022,8,-13.53195,-71.967463,Peru,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4175,Oncorhynchus mykiss,2022,8,37.450889,-91.681021,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4176,Oncorhynchus mykiss,2022,8,36.586137,-118.241013,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4177,Oncorhynchus mykiss,2022,8,46.01305,-123.925583,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4178,Oncorhynchus mykiss,2022,8,41.571832,-81.420018,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4179,Oncorhynchus mykiss,2022,8,43.601259,-116.185868,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4180,Oncorhynchus mykiss,2022,8,43.601259,-116.185868,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4181,Oncorhynchus mykiss,2022,8,43.601259,-116.185868,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4182,Oncorhynchus mykiss,2022,8,43.601259,-116.185868,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4183,Oncorhynchus mykiss,2022,8,43.601259,-116.185868,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4184,Oncorhynchus mykiss,2022,8,60.480186,-150.06073,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4185,Oncorhynchus mykiss,2022,8,50.96173,11.014829,Germany,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4186,Oncorhynchus mykiss,2022,8,47.730512,-90.44046,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4187,Oncorhynchus mykiss,2022,8,39.474292,-106.05847,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4188,Oncorhynchus mykiss,2022,8,39.474197,-106.058491,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4189,Oncorhynchus mykiss,2022,8,35.245232,-120.557702,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4190,Oncorhynchus mykiss,2022,8,35.225949,-120.547797,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4191,Oncorhynchus mykiss,2022,8,41.316764,-81.597478,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4192,Oncorhynchus mykiss,2022,8,39.613688,-120.5962,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4193,Oncorhynchus mykiss,2022,8,42.768742,-122.834146,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4194,Oncorhynchus mykiss,2022,8,37.537287,-106.80418,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4195,Oncorhynchus mykiss,2022,8,37.172343,-122.222308,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4196,Oncorhynchus mykiss,2022,8,36.865622,-111.586258,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4197,Oncorhynchus mykiss,2022,8,39.040634,-107.986585,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4198,Oncorhynchus mykiss,2022,8,39.040675,-107.986656,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4199,Oncorhynchus mykiss,2022,8,44.756233,-122.416748,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4200,Oncorhynchus mykiss,2022,8,36.126495,-105.505638,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4201,Oncorhynchus mykiss,2022,8,36.085332,-81.925587,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4202,Oncorhynchus mykiss,2022,9,43.18158,0.00644,France,HUMAN_OBSERVATION,8df2f083-97ca-4747-b7bb-52289c89ba00
4203,Oncorhynchus mykiss,2022,9,53.29934,-1.540144,United Kingdom of Great Britain and Northern Ireland,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4204,Oncorhynchus mykiss,2022,9,45.245145,-112.108862,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4205,Oncorhynchus mykiss,2022,9,49.873291,16.307931,Czechia,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4206,Oncorhynchus mykiss,2022,9,50.969719,-115.10696,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4207,Oncorhynchus mykiss,2022,9,48.322582,14.333921,Austria,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4208,Oncorhynchus mykiss,2022,9,48.322659,14.33373,Austria,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4209,Oncorhynchus mykiss,2022,9,45.428067,-84.849472,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4210,Oncorhynchus mykiss,2022,9,39.830933,-105.410645,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4211,Oncorhynchus mykiss,2022,9,51.725277,-3.752937,United Kingdom of Great Britain and Northern Ireland,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4212,Oncorhynchus mykiss,2022,9,48.272516,-120.439183,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4213,Oncorhynchus mykiss,2022,9,41.570703,-77.103882,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4214,Oncorhynchus mykiss,2022,9,35.813584,-81.608195,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4215,Oncorhynchus mykiss,2022,9,40.077939,-105.581795,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4216,Oncorhynchus mykiss,2022,9,33.841131,-110.959133,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4217,Oncorhynchus mykiss,2022,9,42.054328,-74.457668,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4218,Oncorhynchus mykiss,2022,9,44.566662,-80.877792,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4219,Oncorhynchus mykiss,2022,9,40.076347,-105.584495,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4220,Oncorhynchus mykiss,2022,9,48.135058,11.588543,Germany,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4221,Oncorhynchus mykiss,2022,9,46.866837,-113.986497,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4222,Oncorhynchus mykiss,2022,9,44.50043,-111.335638,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4223,Oncorhynchus mykiss,2022,9,48.244537,-114.275032,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4224,Oncorhynchus mykiss,2022,9,36.285337,-121.843302,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4225,Oncorhynchus mykiss,2022,9,44.500445,-111.335767,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4226,Oncorhynchus mykiss,2022,9,44.978732,-118.242747,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4227,Oncorhynchus mykiss,2022,9,39.004708,-114.349388,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4228,Oncorhynchus mykiss,2022,9,39.117306,-107.029768,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4229,Oncorhynchus mykiss,2022,9,44.360165,-72.814949,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4230,Oncorhynchus mykiss,2022,9,39.939767,-105.38758,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4231,Oncorhynchus mykiss,2022,9,40.314652,-123.977686,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4232,Oncorhynchus mykiss,2022,9,39.93997,-105.387147,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4233,Oncorhynchus mykiss,2022,9,45.712114,-72.101536,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4234,Oncorhynchus mykiss,2022,9,36.606502,-118.715966,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4235,Oncorhynchus mykiss,2022,9,39.123017,-104.911513,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4236,Oncorhynchus mykiss,2022,9,40.289895,-105.641235,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
